,name,wins,ties,total_games,winrate
"QD, JC, 6D",Q-top,10,0,358,0.0279
"JS, QC, 6C",Q-top,6,0,348,0.0172
"QS, JD, 6D",Q-top,7,0,337,0.0208
"JH, QC, 6D",Q-top,10,0,372,0.0269
"QD, 6S, JC",Q-top,6,0,334,0.018
"QD, JS, 6D",Q-top,6,0,334,0.018
"JD, 6C, QH",Q-top,5,0,342,0.0146
"JH, QD, 5C",Q-top,7,0,346,0.0202
"QH, JD, 5D",Q-top,6,0,336,0.0179
"5H, QD, JH",Q-top,1,0,315,0.0032
"QD, 5S, JS",Q-top,7,0,345,0.0203
"JS, QC, 5D",Q-top,7,0,362,0.0193
"5H, QS, JC",Q-top,4,0,329,0.0122
"5H, QD, JC",Q-top,7,0,346,0.0202
"QS, JS, 5D",Q-top,8,0,358,0.0223
"JS, 5S, QC",Q-top,3,0,302,0.0099
"QH, JC, 5C",Q-top,5,0,346,0.0145
"QD, 5S, JD",Q-top,6,0,340,0.0176
"QC, JD, 5D",Q-top,12,0,323,0.0372
"JH, QS, 5D",Q-top,10,0,356,0.0281
"JH, QD, 5D",Q-top,5,0,324,0.0154
"5H, JS, QH",Q-top,4,0,345,0.0116
"5S, QC, JC",Q-top,8,0,321,0.0249
"JH, QH, 5C",Q-top,12,0,349,0.0344
"QS, JC, 5D",Q-top,9,0,334,0.0269
"QD, JS, 5C",Q-top,7,0,340,0.0206
"QS, JS, 5C",Q-top,8,0,362,0.0221
"JC, QC, 5D",Q-top,4,0,351,0.0114
"5H, QH, JD",Q-top,7,0,317,0.0221
"QH, JD, 5C",Q-top,13,0,361,0.036
"QD, 5S, JC",Q-top,2,1,364,0.0055
"QS, 5S, JC",Q-top,7,0,330,0.0212
"5H, JS, QC",Q-top,4,0,334,0.012
"JH, QC, 5D",Q-top,5,0,357,0.014
"QS, JD, 5D",Q-top,12,0,351,0.0342
"QD, JC, 5D",Q-top,7,0,347,0.0202
"JH, QD, 5S",Q-top,7,0,320,0.0219
"5H, QH, JC",Q-top,8,0,332,0.0241
"5H, JC, QC",Q-top,4,0,330,0.0121
"JS, QH, 5D",Q-top,5,0,342,0.0146
"5H, QD, JD",Q-top,8,0,360,0.0222
"JH, QH, 5D",Q-top,10,0,349,0.0287
"JC, 5S, QH",Q-top,0,0,361,0.0
"JH, QS, 5S",Q-top,7,0,359,0.0195
"5S, QC, JD",Q-top,5,0,334,0.015
"5S, JD, QH",Q-top,4,0,324,0.0123
"QD, JC, 5C",Q-top,7,0,312,0.0224
"5H, QS, JS",Q-top,3,0,372,0.0081
"5H, QD, JS",Q-top,7,0,338,0.0207
"QS, JC, 5C",Q-top,8,0,370,0.0216
"QD, JD, 5C",Q-top,7,0,343,0.0204
"5S, JS, QH",Q-top,9,0,322,0.028
"JH, 5S, QC",Q-top,3,0,311,0.0096
"QH, JC, 5D",Q-top,9,0,313,0.0288
"QC, JD, 5C",Q-top,10,0,321,0.0312
"JH, QS, 5C",Q-top,10,0,339,0.0295
"5H, QC, JD",Q-top,7,0,312,0.0224
"5H, QS, JH",Q-top,8,0,348,0.023
"JS, QC, 5C",Q-top,8,1,330,0.0242
"JS, QH, 5C",Q-top,6,0,351,0.0171
"5H, QS, JD",Q-top,3,0,352,0.0085
"JH, 5H, QC",Q-top,5,0,318,0.0157
"QS, JD, 5C",Q-top,12,0,397,0.0302
"JH, QC, 5C",Q-top,8,0,343,0.0233
"QD, JS, 5D",Q-top,7,0,332,0.0211
"JH, 5S, QH",Q-top,5,0,337,0.0148
"QS, 5S, JD",Q-top,7,0,306,0.0229
"QD, JS, 4H",Q-top,4,0,323,0.0124
"JS, QH, 4S",Q-top,7,0,360,0.0194
"QS, JC, 4D",Q-top,6,0,334,0.018
"QD, JC, 4D",Q-top,3,0,351,0.0085
"JC, QC, 4S",Q-top,7,0,329,0.0213
"JH, QS, 4S",Q-top,7,1,343,0.0204
"QC, JD, 4S",Q-top,2,0,326,0.0061
"QD, JS, 4C",Q-top,8,0,310,0.0258
"JH, QC, 4S",Q-top,4,1,366,0.0109
"QS, JD, 4S",Q-top,11,1,341,0.0323
"QD, JC, 4S",Q-top,11,0,351,0.0313
"QS, JC, 4S",Q-top,5,0,353,0.0142
"QH, 4H, JC",Q-top,9,1,341,0.0264
"JC, QC, 4D",Q-top,10,0,318,0.0314
"QH, JD, 4C",Q-top,6,0,325,0.0185
"JH, QD, 4C",Q-top,6,0,331,0.0181
"JH, QS, 4C",Q-top,3,0,364,0.0082
"QC, JD, 4C",Q-top,9,0,346,0.026
"JS, QC, 4C",Q-top,4,0,349,0.0115
"JS, 4H, QH",Q-top,10,0,342,0.0292
"QD, JS, 4S",Q-top,9,0,341,0.0264
"JS, QC, 4D",Q-top,4,0,341,0.0117
"QD, JC, 4C",Q-top,8,0,341,0.0235
"QD, JD, 4S",Q-top,3,0,362,0.0083
"JH, QH, 4S",Q-top,9,0,339,0.0265
"JD, 4H, QH",Q-top,8,0,355,0.0225
"JH, QS, 4H",Q-top,5,0,324,0.0154
"JH, QD, 4H",Q-top,8,0,329,0.0243
"JD, QC, 4H",Q-top,7,0,349,0.0201
"QD, JS, 4D",Q-top,6,0,329,0.0182
"QS, JS, 4D",Q-top,7,0,346,0.0202
"JS, QC, 4S",Q-top,9,0,343,0.0262
"QH, JC, 4S",Q-top,9,0,314,0.0287
"QD, JC, 4H",Q-top,8,0,320,0.025
"JH, QC, 4D",Q-top,5,0,345,0.0145
"QS, JD, 4D",Q-top,6,0,322,0.0186
"JH, QH, 4D",Q-top,4,0,354,0.0113
"JH, QC, 4C",Q-top,11,1,345,0.0319
"QD, JD, 4C",Q-top,5,0,341,0.0147
"JH, QH, 4C",Q-top,7,0,375,0.0187
"QS, JC, 4C",Q-top,7,0,345,0.0203
"QS, JD, 4C",Q-top,4,0,342,0.0117
"JC, QC, 4H",Q-top,9,0,349,0.0258
"QS, JC, 4H",Q-top,8,0,380,0.0211
"JS, 4C, QH",Q-top,5,0,321,0.0156
"JS, QH, 4D",Q-top,4,0,373,0.0107
"QH, JD, 4D",Q-top,9,0,312,0.0288
"JH, QS, 4D",Q-top,7,0,356,0.0197
"QH, JC, 4D",Q-top,8,0,363,0.022
"QC, JD, 4D",Q-top,2,0,338,0.0059
"JC, QH, 4C",Q-top,8,0,342,0.0234
"QS, JS, 4H",Q-top,10,1,352,0.0284
"QS, 4H, JD",Q-top,9,0,286,0.0315
"QH, JD, 4S",Q-top,12,0,338,0.0355
"JH, QD, 4S",Q-top,6,0,368,0.0163
"JH, QC, 4H",Q-top,6,0,344,0.0174
"QD, JD, 4H",Q-top,5,0,340,0.0147
"JS, QC, 4H",Q-top,8,0,345,0.0232
"QS, JS, 4C",Q-top,6,0,343,0.0175
"JH, QD, 4D",Q-top,7,0,328,0.0213
"JS, QC, 3H",Q-top,4,2,305,0.0131
"JS, 3D, QH",Q-top,6,0,329,0.0182
"QD, JD, 3C",Q-top,4,0,348,0.0115
"JC, QC, 3D",Q-top,3,0,355,0.0085
"QH, 3H, JC",Q-top,7,0,355,0.0197
"JD, 3H, QH",Q-top,5,0,346,0.0145
"QC, JD, 3D",Q-top,6,1,316,0.019
"JH, QS, 3D",Q-top,4,0,342,0.0117
"QH, 3C, JC",Q-top,7,0,303,0.0231
"JH, QC, 3D",Q-top,6,0,345,0.0174
"QH, 3S, JC",Q-top,8,0,354,0.0226
"QD, JC, 3D",Q-top,7,0,335,0.0209
"QS, JD, 3D",Q-top,8,0,343,0.0233
"QS, JC, 3D",Q-top,12,0,343,0.035
"JH, QH, 3S",Q-top,8,0,326,0.0245
"QD, JD, 3S",Q-top,9,0,339,0.0265
"QS, JS, 3D",Q-top,7,0,355,0.0197
"QD, JS, 3D",Q-top,5,0,326,0.0153
"JD, 3C, QH",Q-top,3,0,312,0.0096
"JS, 3S, QH",Q-top,8,0,332,0.0241
"JH, QC, 3H",Q-top,8,0,310,0.0258
"QS, JD, 3H",Q-top,2,0,336,0.006
"QD, JD, 3H",Q-top,4,0,340,0.0118
"JH, QH, 3D",Q-top,7,0,355,0.0197
"JH, QH, 3C",Q-top,10,1,360,0.0278
"JS, QC, 3D",Q-top,9,0,319,0.0282
"JC, QH, 3D",Q-top,9,1,343,0.0262
"JC, QC, 3H",Q-top,6,0,337,0.0178
"JH, QC, 3S",Q-top,6,0,322,0.0186
"QS, JD, 3S",Q-top,4,0,340,0.0118
"QS, JS, 3C",Q-top,4,0,344,0.0116
"QD, JS, 3C",Q-top,9,0,328,0.0274
"JS, 3H, QH",Q-top,11,0,360,0.0306
"JC, QC, 3S",Q-top,7,0,320,0.0219
"QD, JC, 3H",Q-top,6,0,323,0.0186
"QD, JC, 3C",Q-top,17,0,366,0.0464
"QS, JC, 3C",Q-top,9,0,322,0.028
"QS, JC, 3S",Q-top,7,0,334,0.021
"QD, JC, 3S",Q-top,6,0,326,0.0184
"JH, QD, 3C",Q-top,5,0,351,0.0142
"QS, JS, 3H",Q-top,11,0,349,0.0315
"JS, QC, 3C",Q-top,9,0,345,0.0261
"JD, QC, 3S",Q-top,6,0,336,0.0179
"QS, JC, 3H",Q-top,4,0,336,0.0119
"JH, QS, 3S",Q-top,6,1,339,0.0177
"QD, JS, 3S",Q-top,9,0,340,0.0265
"QS, JD, 3C",Q-top,9,0,372,0.0242
"JH, QC, 3C",Q-top,6,0,311,0.0193
"JH, QD, 3H",Q-top,7,0,339,0.0206
"JD, QC, 3H",Q-top,7,0,322,0.0217
"JH, QS, 3H",Q-top,6,0,348,0.0172
"JH, QD, 3D",Q-top,6,0,343,0.0175
"JH, QS, 3C",Q-top,7,0,341,0.0205
"QD, JS, 3H",Q-top,10,1,346,0.0289
"JS, QC, 3S",Q-top,8,0,355,0.0225
"JD, QC, 3C",Q-top,3,0,327,0.0092
"QH, JD, 3D",Q-top,7,1,358,0.0196
"JS, 3C, QH",Q-top,10,0,364,0.0275
"JH, QD, 3S",Q-top,3,0,327,0.0092
"JD, 3S, QH",Q-top,11,0,362,0.0304
"JH, QD, 2H",Q-top,1,0,372,0.0027
"2D, QH, JD",Q-top,8,0,355,0.0225
"QD, JC, 2S",Q-top,10,0,344,0.0291
"2D, QH, JH",Q-top,2,1,366,0.0055
"2D, JS, QH",Q-top,8,0,327,0.0245
"QH, 2H, JC",Q-top,3,0,332,0.009
"QD, 2C, JD",Q-top,5,0,340,0.0147
"QS, JC, 2C",Q-top,6,0,327,0.0183
"QD, JC, 2C",Q-top,6,0,328,0.0183
"QS, JC, 2S",Q-top,7,0,335,0.0209
"JH, QS, 2C",Q-top,10,0,333,0.03
"2C, QC, JD",Q-top,8,0,325,0.0246
"2D, QD, JC",Q-top,7,0,331,0.0211
"QD, JS, 2H",Q-top,4,1,348,0.0115
"JH, QD, 2S",Q-top,10,0,326,0.0307
"QC, JD, 2S",Q-top,5,0,350,0.0143
"2C, JS, QC",Q-top,7,0,342,0.0205
"QS, JS, 2H",Q-top,7,0,351,0.0199
"2D, QS, JC",Q-top,5,0,332,0.0151
"JH, 2C, QC",Q-top,9,0,306,0.0294
"JH, QS, 2S",Q-top,5,0,370,0.0135
"QS, 2C, JD",Q-top,9,0,333,0.027
"JD, 2H, QH",Q-top,3,0,334,0.009
"JS, 2C, QH",Q-top,6,1,311,0.0193
"2D, QD, JH",Q-top,8,0,321,0.0249
"QD, JS, 2S",Q-top,8,0,352,0.0227
"2D, JS, QC",Q-top,3,0,336,0.0089
"JS, QC, 2S",Q-top,11,1,335,0.0328
"JH, QD, 2C",Q-top,5,0,336,0.0149
"QH, 2S, JC",Q-top,4,0,367,0.0109
"QH, 2S, JD",Q-top,8,0,312,0.0256
"2D, QC, JH",Q-top,8,1,337,0.0237
"2D, QS, JD",Q-top,8,0,347,0.0231
"2D, QS, JH",Q-top,6,0,325,0.0185
"JH, QH, 2S",Q-top,3,0,293,0.0102
"2D, QC, JD",Q-top,8,0,339,0.0236
"QS, 2S, JD",Q-top,14,0,373,0.0375
"QH, 2C, JC",Q-top,10,0,328,0.0305
"QD, JD, 2H",Q-top,9,0,363,0.0248
"2D, QS, JS",Q-top,5,0,359,0.0139
"QD, JC, 2H",Q-top,11,0,316,0.0348
"QS, JC, 2H",Q-top,3,0,324,0.0093
"2D, QD, JS",Q-top,7,0,327,0.0214
"JH, QH, 2C",Q-top,6,0,336,0.0179
"JH, QS, 2H",Q-top,2,0,341,0.0059
"JD, QC, 2H",Q-top,4,0,322,0.0124
"QD, JS, 2C",Q-top,8,0,359,0.0223
"QS, JS, 2C",Q-top,4,0,374,0.0107
"QD, 2S, JD",Q-top,4,1,387,0.0103
"JH, 2S, QC",Q-top,8,0,353,0.0227
"JS, QC, 2H",Q-top,7,0,339,0.0206
"JS, 2H, QH",Q-top,2,0,321,0.0062
"2D, QH, JC",Q-top,6,0,328,0.0183
"2D, JC, QC",Q-top,10,0,366,0.0273
"QS, JD, 2H",Q-top,9,0,327,0.0275
"JH, QC, 2H",Q-top,4,0,305,0.0131
"QH, 2C, JD",Q-top,7,0,350,0.02
"JS, 2S, QH",Q-top,4,0,330,0.0121
"JC, 2S, QC",Q-top,5,0,319,0.0157
"JC, QC, 2H",Q-top,8,0,304,0.0263
"9S, QC, 10H",Q-top,3,0,340,0.0088
"QS, 10D, 9D",Q-top,5,0,318,0.0157
"QH, 9D, 10H",Q-top,4,1,341,0.0117
"9H, QC, 10H",Q-top,5,0,330,0.0152
"9S, QC, 10S",Q-top,9,0,348,0.0259
"QD, 10H, 9C",Q-top,6,0,345,0.0174
"9C, QH, 10D",Q-top,8,0,387,0.0207
"QS, 10H, 9C",Q-top,4,0,361,0.0111
"QH, 10D, 9H",Q-top,5,0,350,0.0143
"QC, 10D, 9D",Q-top,6,1,323,0.0186
"QD, 9H, 10H",Q-top,5,0,351,0.0142
"QS, 9H, 10H",Q-top,5,0,320,0.0156
"10S, QH, 9H",Q-top,4,1,358,0.0112
"10C, QH, 9D",Q-top,6,0,396,0.0152
"9C, QH, 10C",Q-top,6,0,354,0.0169
"10S, 9C, QC",Q-top,6,0,347,0.0173
"9S, 10C, QH",Q-top,8,0,336,0.0238
"9S, QC, 10D",Q-top,3,0,362,0.0083
"10S, QS, 9D",Q-top,9,0,345,0.0261
"9C, QC, 10D",Q-top,5,0,335,0.0149
"QS, 9H, 10C",Q-top,2,0,323,0.0062
"QS, 10D, 9C",Q-top,6,0,343,0.0175
"10C, 9H, QC",Q-top,8,1,331,0.0242
"9S, QD, 10D",Q-top,7,0,320,0.0219
"9S, QH, 10H",Q-top,6,0,333,0.018
"9C, QH, 10H",Q-top,7,0,352,0.0199
"10S, QC, 9D",Q-top,1,0,314,0.0032
"QC, 9D, 10H",Q-top,11,0,346,0.0318
"QD, 9H, 10D",Q-top,8,0,331,0.0242
"10S, 9C, QH",Q-top,4,0,347,0.0115
"9S, QS, 10D",Q-top,11,0,350,0.0314
"10S, QD, 9D",Q-top,6,0,318,0.0189
"QD, 9H, 10C",Q-top,7,0,335,0.0209
"9S, QS, 10C",Q-top,7,0,373,0.0188
"9S, QD, 10C",Q-top,6,0,351,0.0171
"9H, QC, 10D",Q-top,1,0,346,0.0029
"QD, 10D, 9C",Q-top,4,1,316,0.0127
"9C, QC, 10H",Q-top,4,0,324,0.0123
"QD, 9D, 10H",Q-top,5,0,353,0.0142
"QS, 9H, 10D",Q-top,4,0,293,0.0137
"9S, QH, 10S",Q-top,7,0,365,0.0192
"9S, 10C, QC",Q-top,6,0,350,0.0171
"9S, QS, 10H",Q-top,7,0,333,0.021
"9S, QH, 10D",Q-top,5,0,333,0.015
"QD, 10C, 9C",Q-top,6,0,326,0.0184
"QH, 10D, 9D",Q-top,4,0,333,0.012
"10C, QC, 9D",Q-top,11,0,358,0.0307
"10S, QH, 9D",Q-top,4,1,321,0.0125
"QS, 9D, 10H",Q-top,7,0,337,0.0208
"10S, 9H, QC",Q-top,6,0,323,0.0186
"10C, QH, 9H",Q-top,6,0,349,0.0172
"9S, QD, 10H",Q-top,5,0,325,0.0154
"10S, QD, 9H",Q-top,4,0,320,0.0125
"QD, 10C, 9D",Q-top,4,0,329,0.0122
"QS, 10C, 9D",Q-top,6,0,301,0.0199
"10S, QS, 9H",Q-top,4,0,324,0.0123
"9S, QD, 10S",Q-top,8,0,310,0.0258
"QS, 10C, 9C",Q-top,3,0,333,0.009
"10S, QS, 9C",Q-top,6,0,332,0.0181
"10S, QD, 9C",Q-top,2,0,341,0.0059
"10S, QD, 8D",Q-top,5,0,345,0.0145
"10S, QS, 8D",Q-top,5,0,336,0.0149
"10S, QS, 8C",Q-top,7,0,323,0.0217
"10S, QD, 8C",Q-top,3,0,336,0.0089
"8S, QS, 10H",Q-top,5,0,323,0.0155
"10C, QH, 8C",Q-top,5,0,330,0.0152
"10S, 8C, QC",Q-top,11,0,344,0.032
"10S, QC, 8D",Q-top,3,1,349,0.0086
"10C, QH, 8D",Q-top,3,0,306,0.0098
"QC, 10D, 8D",Q-top,6,0,344,0.0174
"8H, QH, 10C",Q-top,7,2,318,0.022
"8S, QC, 10D",Q-top,4,0,349,0.0115
"QH, 8C, 10H",Q-top,6,1,343,0.0175
"QS, 8C, 10D",Q-top,8,0,343,0.0233
"8S, 10C, QH",Q-top,3,0,328,0.0091
"10S, QC, 8S",Q-top,1,1,325,0.0031
"8H, QC, 10D",Q-top,6,0,327,0.0183
"8S, 10C, QC",Q-top,7,0,323,0.0217
"QS, 8H, 10H",Q-top,5,0,317,0.0158
"8C, QC, 10D",Q-top,9,0,332,0.0271
"8H, QH, 10D",Q-top,8,0,351,0.0228
"QD, 8C, 10C",Q-top,3,0,325,0.0092
"QS, 10C, 8D",Q-top,6,0,371,0.0162
"QD, 8C, 10D",Q-top,4,0,347,0.0115
"10S, QD, 8H",Q-top,8,0,322,0.0248
"QH, 10H, 8D",Q-top,5,0,326,0.0153
"8S, QH, 10H",Q-top,3,0,318,0.0094
"8S, QS, 10D",Q-top,7,0,321,0.0218
"QS, 10D, 8D",Q-top,7,0,328,0.0213
"10S, QH, 8D",Q-top,3,1,358,0.0084
"10S, QH, 8S",Q-top,5,0,289,0.0173
"QD, 8H, 10H",Q-top,5,0,327,0.0153
"QS, 8C, 10C",Q-top,5,0,349,0.0143
"8S, QD, 10C",Q-top,6,0,353,0.017
"QD, 10C, 8D",Q-top,3,0,325,0.0092
"10S, QS, 8H",Q-top,7,0,354,0.0198
"10C, QS, 8H",Q-top,6,0,336,0.0179
"8H, QD, 10C",Q-top,5,0,316,0.0158
"8S, QC, 10H",Q-top,1,0,326,0.0031
"8S, QD, 10D",Q-top,9,0,373,0.0241
"10C, QC, 8D",Q-top,6,0,340,0.0176
"10S, QH, 8C",Q-top,7,0,329,0.0213
"QD, 8C, 10H",Q-top,3,0,324,0.0093
"QH, 10D, 8C",Q-top,6,0,347,0.0173
"QS, 8C, 10H",Q-top,7,0,318,0.022
"QD, 10H, 8D",Q-top,6,0,340,0.0176
"8S, QH, 10D",Q-top,2,0,327,0.0061
"QS, 10H, 8D",Q-top,3,0,328,0.0091
"QH, 10D, 8D",Q-top,4,0,328,0.0122
"8S, QS, 10C",Q-top,8,0,334,0.024
"8H, QC, 10H",Q-top,8,0,349,0.0229
"QS, 8H, 10D",Q-top,3,0,343,0.0087
"QD, 8H, 10D",Q-top,6,0,318,0.0189
"10S, QD, 8S",Q-top,7,0,372,0.0188
"QC, 10H, 8D",Q-top,6,0,375,0.016
"8C, QC, 10H",Q-top,5,1,328,0.0152
"8S, QD, 10H",Q-top,4,1,358,0.0112
"10S, 8H, QH",Q-top,10,0,310,0.0323
"10C, 8H, QC",Q-top,7,0,320,0.0219
"10S, 8H, QC",Q-top,5,0,351,0.0142
"QS, 10C, 7C",Q-top,9,1,357,0.0252
"7S, QC, 10D",Q-top,8,0,327,0.0245
"10S, QD, 7H",Q-top,2,0,314,0.0064
"QC, 10D, 7D",Q-top,5,0,334,0.015
"QD, 7H, 10H",Q-top,9,0,334,0.0269
"QD, 7S, 10C",Q-top,4,0,338,0.0118
"QD, 10D, 7C",Q-top,3,0,351,0.0085
"10S, 7S, QH",Q-top,6,1,360,0.0167
"QH, 10H, 7D",Q-top,6,0,330,0.0182
"QS, 10D, 7D",Q-top,7,0,375,0.0187
"10S, QS, 7D",Q-top,2,0,348,0.0057
"7S, 10D, QH",Q-top,5,0,363,0.0138
"QS, 7S, 10H",Q-top,6,0,335,0.0179
"QD, 7S, 10H",Q-top,6,0,366,0.0164
"QH, 10D, 7H",Q-top,6,0,376,0.016
"QS, 7H, 10H",Q-top,5,0,341,0.0147
"QC, 10D, 7C",Q-top,4,0,310,0.0129
"10C, QH, 7C",Q-top,4,0,322,0.0124
"10S, QC, 7C",Q-top,6,0,374,0.016
"10C, QC, 7H",Q-top,5,0,363,0.0138
"10S, QH, 7H",Q-top,7,0,369,0.019
"10C, QH, 7D",Q-top,7,0,342,0.0205
"10C, 7S, QC",Q-top,1,0,352,0.0028
"10S, 7S, QC",Q-top,4,0,345,0.0116
"10C, 7S, QH",Q-top,10,0,328,0.0305
"10S, QD, 7D",Q-top,8,0,353,0.0227
"QD, 10C, 7H",Q-top,7,0,342,0.0205
"QS, 10C, 7H",Q-top,4,0,364,0.011
"10S, QS, 7C",Q-top,8,0,347,0.0231
"10S, QD, 7C",Q-top,10,0,329,0.0304
"QD, 10H, 7D",Q-top,7,0,320,0.0219
"7S, QC, 10H",Q-top,7,0,333,0.021
"QD, 7S, 10D",Q-top,8,0,370,0.0216
"10S, QC, 7D",Q-top,5,0,324,0.0154
"QS, 10D, 7H",Q-top,8,0,355,0.0225
"QD, 10D, 7H",Q-top,4,0,328,0.0122
"QC, 10H, 7C",Q-top,7,0,329,0.0213
"QC, 10H, 7D",Q-top,8,0,305,0.0262
"QH, 10D, 7D",Q-top,5,0,359,0.0139
"QS, 10H, 7D",Q-top,4,0,327,0.0122
"QD, 10H, 7C",Q-top,10,1,320,0.0312
"QS, 10H, 7C",Q-top,1,0,347,0.0029
"QC, 10D, 7H",Q-top,5,0,325,0.0154
"10C, QH, 7H",Q-top,6,0,288,0.0208
"7S, 10H, QH",Q-top,6,0,308,0.0195
"QH, 10D, 7C",Q-top,4,0,356,0.0112
"QS, 7S, 10D",Q-top,5,1,331,0.0151
"QD, 10C, 7D",Q-top,8,0,355,0.0225
"QS, 10C, 7D",Q-top,7,0,353,0.0198
"QD, 10C, 7C",Q-top,7,0,357,0.0196
"10S, QS, 7H",Q-top,4,0,393,0.0102
"10S, QD, 7S",Q-top,6,1,343,0.0175
"QS, 7S, 10C",Q-top,8,0,355,0.0225
"10S, QC, 7H",Q-top,6,0,375,0.016
"10S, QH, 7C",Q-top,3,0,333,0.009
"10C, QC, 7D",Q-top,3,0,403,0.0074
"10S, QH, 7D",Q-top,3,0,312,0.0096
"QS, 10D, 7C",Q-top,4,1,367,0.0109
"QC, 7H, 10H",Q-top,4,0,321,0.0125
"QH, 10H, 7C",Q-top,5,0,342,0.0146
"QD, 10H, 6H",Q-top,4,0,332,0.012
"QS, 6S, 10C",Q-top,3,0,322,0.0093
"QD, 6S, 10C",Q-top,7,0,352,0.0199
"10C, QH, 6C",Q-top,10,0,325,0.0308
"10S, QC, 6C",Q-top,4,0,320,0.0125
"10S, QD, 6H",Q-top,2,0,319,0.0063
"10C, QH, 6H",Q-top,6,0,361,0.0166
"10S, QS, 6C",Q-top,3,0,332,0.009
"10S, QD, 6C",Q-top,6,0,346,0.0173
"10S, 6S, QH",Q-top,8,0,358,0.0223
"10C, 6S, QC",Q-top,4,0,345,0.0116
"6S, 10D, QH",Q-top,4,0,324,0.0123
"QS, 6S, 10H",Q-top,3,0,329,0.0091
"QH, 6C, 10H",Q-top,8,0,373,0.0214
"10S, QS, 6D",Q-top,8,0,384,0.0208
"QS, 10D, 6C",Q-top,5,0,319,0.0157
"10S, QS, 6H",Q-top,6,0,386,0.0155
"QD, 10D, 6H",Q-top,9,0,352,0.0256
"QS, 10D, 6H",Q-top,7,0,335,0.0209
"QH, 6D, 10H",Q-top,1,0,349,0.0029
"QS, 10D, 6D",Q-top,4,0,335,0.0119
"QD, 6S, 10H",Q-top,8,0,380,0.0211
"QD, 10D, 6C",Q-top,5,0,347,0.0144
"QC, 10D, 6H",Q-top,7,0,331,0.0211
"10S, QD, 6S",Q-top,6,0,317,0.0189
"10D, QC, 6C",Q-top,2,0,337,0.0059
"10S, QC, 6D",Q-top,7,0,351,0.0199
"6S, QC, 10H",Q-top,3,1,314,0.0096
"10S, QH, 6H",Q-top,4,0,327,0.0122
"10C, QC, 6H",Q-top,3,0,329,0.0091
"10S, 6S, QC",Q-top,7,0,335,0.0209
"6D, QC, 10H",Q-top,6,0,333,0.018
"QD, 10C, 6C",Q-top,8,0,350,0.0229
"10S, QH, 6C",Q-top,4,0,344,0.0116
"QH, 10D, 6D",Q-top,7,0,341,0.0205
"QS, 6D, 10H",Q-top,3,0,294,0.0102
"QS, 10C, 6H",Q-top,5,1,329,0.0152
"QD, 10C, 6H",Q-top,9,0,332,0.0271
"10C, QH, 6D",Q-top,4,0,325,0.0123
"10S, QH, 6D",Q-top,5,0,320,0.0156
"10C, QC, 6D",Q-top,8,0,356,0.0225
"10C, 6S, QH",Q-top,4,0,334,0.012
"QS, 10C, 6C",Q-top,6,0,327,0.0183
"QC, 6C, 10H",Q-top,3,0,337,0.0089
"6S, QC, 10D",Q-top,3,0,310,0.0097
"QH, 10D, 6H",Q-top,5,0,324,0.0154
"QS, 10H, 6H",Q-top,6,0,357,0.0168
"QD, 6D, 10H",Q-top,9,0,304,0.0296
"QC, 10D, 6D",Q-top,7,0,350,0.02
"QC, 10H, 6H",Q-top,8,0,350,0.0229
"QD, 6S, 10D",Q-top,3,0,331,0.0091
"QS, 6S, 10D",Q-top,5,0,333,0.015
"QH, 6S, 10H",Q-top,8,0,349,0.0229
"10D, 6C, QH",Q-top,2,0,348,0.0057
"10S, QC, 6H",Q-top,12,0,347,0.0346
"QD, 6C, 10H",Q-top,6,0,328,0.0183
"QS, 6C, 10H",Q-top,6,0,314,0.0191
"QS, 10C, 6D",Q-top,4,0,349,0.0115
"QD, 10C, 6D",Q-top,5,0,331,0.0151
"10S, QD, 6D",Q-top,5,0,347,0.0144
"5H, QD, 10C",Q-top,7,0,347,0.0202
"10S, QD, 5D",Q-top,8,0,366,0.0219
"5S, QC, 10H",Q-top,5,0,327,0.0153
"QD, 10H, 5D",Q-top,3,0,364,0.0082
"5H, QC, 10D",Q-top,6,0,336,0.0179
"10S, QH, 5C",Q-top,3,0,313,0.0096
"10C, QH, 5C",Q-top,4,0,323,0.0124
"10S, QC, 5C",Q-top,2,0,312,0.0064
"5H, QS, 10D",Q-top,11,0,334,0.0329
"QS, 5S, 10H",Q-top,2,0,327,0.0061
"QD, 5S, 10H",Q-top,5,0,336,0.0149
"10S, 5S, QH",Q-top,6,0,318,0.0189
"5S, 10D, QH",Q-top,8,0,330,0.0242
"5H, QS, 10C",Q-top,2,0,334,0.006
"10S, QS, 5H",Q-top,10,0,322,0.0311
"10S, QD, 5H",Q-top,7,0,321,0.0218
"QH, 10D, 5D",Q-top,7,0,324,0.0216
"QS, 10H, 5D",Q-top,8,0,347,0.0231
"10C, QC, 5D",Q-top,6,0,332,0.0181
"10S, QH, 5D",Q-top,3,0,363,0.0083
"QS, 5S, 10C",Q-top,6,0,334,0.018
"5H, QD, 10D",Q-top,0,0,322,0.0
"5H, QC, 10H",Q-top,6,0,346,0.0173
"10C, 5S, QC",Q-top,7,0,335,0.0209
"QD, 10C, 5D",Q-top,3,0,349,0.0086
"QS, 10C, 5D",Q-top,3,0,311,0.0096
"QD, 5S, 10D",Q-top,4,0,337,0.0119
"QC, 10D, 5C",Q-top,3,0,348,0.0086
"QD, 10H, 5C",Q-top,8,0,332,0.0241
