,name,wins,ties,total_games,winrate
"QC, JD, 5H",Q-top,111,4,1749,0.0635
"QS, 5H, JH",Q-top,110,0,1804,0.061
"QC, JS, 5C",Q-top,91,2,1788,0.0509
"JS, QH, 5C",Q-top,113,1,1778,0.0636
"QS, 5H, JD",Q-top,105,1,1836,0.0572
"QC, JH, 5H",Q-top,103,0,1770,0.0582
"QS, JD, 5C",Q-top,85,1,1823,0.0466
"QC, 5C, JH",Q-top,106,0,1807,0.0587
"QD, JS, 5D",Q-top,98,3,1785,0.0549
"5S, QH, JH",Q-top,93,1,1850,0.0503
"QS, 5S, JD",Q-top,102,2,1832,0.0557
"4H, QD, JS",Q-top,92,1,1814,0.0507
"4S, JS, QH",Q-top,90,0,1804,0.0499
"QS, JC, 4D",Q-top,115,2,1830,0.0628
"QD, JC, 4D",Q-top,102,0,1822,0.056
"QC, 4S, JC",Q-top,105,1,1841,0.057
"QS, 4S, JH",Q-top,115,4,1791,0.0642
"QC, 4S, JD",Q-top,112,0,1915,0.0585
"4C, QD, JS",Q-top,89,1,1858,0.0479
"QC, 4S, JH",Q-top,107,0,1810,0.0591
"QS, 4S, JD",Q-top,109,1,1809,0.0603
"QD, 4S, JC",Q-top,92,3,1711,0.0538
"QS, 4S, JC",Q-top,104,4,1840,0.0565
"4H, QH, JC",Q-top,94,1,1773,0.053
"QC, JC, 4D",Q-top,101,0,1796,0.0562
"4C, JD, QH",Q-top,92,0,1793,0.0513
"4C, QD, JH",Q-top,112,1,1829,0.0612
"QS, JH, 4C",Q-top,98,0,1693,0.0579
"4C, QC, JD",Q-top,108,0,1855,0.0582
"4C, QC, JS",Q-top,75,0,1806,0.0415
"4H, JS, QH",Q-top,116,1,1851,0.0627
"4S, QD, JS",Q-top,92,1,1797,0.0512
"QC, JS, 4D",Q-top,90,0,1819,0.0495
"4C, QD, JC",Q-top,102,0,1754,0.0582
"QD, 4S, JD",Q-top,107,0,1817,0.0589
"4S, QH, JH",Q-top,106,0,1854,0.0572
"4H, JD, QH",Q-top,90,0,1828,0.0492
"QS, JH, 4H",Q-top,101,1,1759,0.0574
"4H, QD, JH",Q-top,91,1,1850,0.0492
"4H, QC, JD",Q-top,105,1,1859,0.0565
"QD, JS, 4D",Q-top,106,2,1885,0.0562
"QS, JS, 4D",Q-top,97,0,1832,0.0529
"4S, QC, JS",Q-top,91,0,1750,0.052
"4S, QH, JC",Q-top,96,1,1799,0.0534
"4H, QD, JC",Q-top,95,0,1827,0.052
"QC, JH, 4D",Q-top,108,1,1845,0.0585
"QS, JD, 4D",Q-top,110,1,1839,0.0598
"QH, JH, 4D",Q-top,120,0,1831,0.0655
"4C, QC, JH",Q-top,98,0,1802,0.0544
"4C, QD, JD",Q-top,85,1,1866,0.0456
"4C, QH, JH",Q-top,91,1,1776,0.0512
"QS, JC, 4C",Q-top,87,1,1805,0.0482
"QS, JD, 4C",Q-top,96,2,1727,0.0556
"4H, QC, JC",Q-top,118,0,1830,0.0645
"QS, JC, 4H",Q-top,101,1,1748,0.0578
"4C, JS, QH",Q-top,96,1,1829,0.0525
"JS, QH, 4D",Q-top,87,2,1729,0.0503
"JD, QH, 4D",Q-top,90,0,1751,0.0514
"QS, JH, 4D",Q-top,82,0,1764,0.0465
"QH, JC, 4D",Q-top,91,0,1800,0.0506
"QC, JD, 4D",Q-top,102,2,1886,0.0541
"4C, QH, JC",Q-top,103,1,1843,0.0559
"QS, JS, 4H",Q-top,95,0,1885,0.0504
"QS, JD, 4H",Q-top,104,0,1865,0.0558
"4S, JD, QH",Q-top,91,0,1825,0.0499
"QD, 4S, JH",Q-top,98,0,1806,0.0543
"4H, QC, JH",Q-top,92,2,1800,0.0511
"4H, QD, JD",Q-top,100,2,1793,0.0558
"4H, QC, JS",Q-top,107,4,1832,0.0584
"QS, JS, 4C",Q-top,111,2,1836,0.0605
"QD, JH, 4D",Q-top,111,1,1900,0.0584
"QC, JS, 3H",Q-top,101,2,1734,0.0582
"3D, JS, QH",Q-top,90,0,1773,0.0508
"3C, QD, JD",Q-top,109,0,1843,0.0591
"3D, QC, JC",Q-top,112,0,1755,0.0638
"3H, QH, JC",Q-top,92,1,1846,0.0498
"3H, JD, QH",Q-top,107,3,1829,0.0585
"3D, QC, JD",Q-top,85,0,1888,0.045
"QS, 3D, JH",Q-top,102,2,1859,0.0549
"3C, QH, JC",Q-top,103,0,1771,0.0582
"3D, QC, JH",Q-top,92,0,1850,0.0497
"3S, QH, JC",Q-top,108,0,1790,0.0603
"QD, 3D, JC",Q-top,93,0,1843,0.0505
"QS, 3D, JD",Q-top,93,0,1809,0.0514
"QS, 3D, JC",Q-top,96,0,1823,0.0527
"3S, QH, JH",Q-top,100,0,1789,0.0559
"QD, 3S, JD",Q-top,99,1,1809,0.0547
"QS, 3D, JS",Q-top,97,0,1803,0.0538
"QD, JS, 3D",Q-top,107,0,1800,0.0594
"3C, JD, QH",Q-top,90,0,1762,0.0511
"3S, JS, QH",Q-top,96,0,1819,0.0528
"QC, 3H, JH",Q-top,106,1,1848,0.0574
"QS, 3H, JD",Q-top,89,0,1794,0.0496
"QD, 3H, JD",Q-top,115,1,1839,0.0625
"3D, QH, JH",Q-top,122,1,1869,0.0653
"3C, QH, JH",Q-top,100,0,1836,0.0545
"3D, QC, JS",Q-top,82,1,1840,0.0446
"3D, QH, JC",Q-top,96,5,1803,0.0532
"QC, 3H, JC",Q-top,87,3,1832,0.0475
"3S, QC, JH",Q-top,89,0,1798,0.0495
"QS, 3S, JD",Q-top,85,0,1842,0.0461
"QS, 3C, JS",Q-top,92,0,1784,0.0516
"3C, QD, JS",Q-top,100,5,1763,0.0567
"3H, JS, QH",Q-top,83,2,1813,0.0458
"3S, QC, JC",Q-top,108,0,1821,0.0593
"QD, 3H, JC",Q-top,113,2,1855,0.0609
"3C, QD, JC",Q-top,110,1,1848,0.0595
"QS, 3C, JC",Q-top,109,2,1852,0.0589
"QS, 3S, JC",Q-top,83,1,1820,0.0456
"QD, 3S, JC",Q-top,101,3,1698,0.0595
"3C, QD, JH",Q-top,97,2,1921,0.0505
"QS, JS, 3H",Q-top,97,0,1736,0.0559
"3C, QC, JS",Q-top,95,1,1840,0.0516
"3S, QC, JD",Q-top,99,1,1867,0.053
"QS, 3H, JC",Q-top,96,1,1840,0.0522
"QS, 3S, JH",Q-top,96,2,1854,0.0518
"QD, 3S, JS",Q-top,84,1,1833,0.0458
"QS, 3C, JD",Q-top,94,2,1846,0.0509
"3C, QC, JH",Q-top,100,0,1839,0.0544
"QD, 3H, JH",Q-top,116,1,1845,0.0629
"QC, 3H, JD",Q-top,86,0,1755,0.049
"QS, 3H, JH",Q-top,115,0,1827,0.0629
"QD, 3D, JH",Q-top,100,1,1791,0.0558
"QS, 3C, JH",Q-top,89,1,1909,0.0466
"QD, JS, 3H",Q-top,115,0,1849,0.0622
"3S, QC, JS",Q-top,94,1,1725,0.0545
"3C, QC, JD",Q-top,107,0,1807,0.0592
"3D, JD, QH",Q-top,99,1,1839,0.0538
"3C, JS, QH",Q-top,110,0,1828,0.0602
"QD, 3S, JH",Q-top,106,0,1823,0.0581
"3S, JD, QH",Q-top,91,2,1779,0.0512
"2H, QD, JH",Q-top,106,0,1774,0.0598
"2D, JD, QH",Q-top,87,1,1842,0.0472
"2S, QD, JC",Q-top,104,1,1835,0.0567
"2D, QH, JH",Q-top,105,1,1768,0.0594
"2D, JS, QH",Q-top,93,3,1806,0.0515
"2H, QH, JC",Q-top,100,0,1815,0.0551
"QD, JD, 2C",Q-top,91,0,1790,0.0508
"QS, JC, 2C",Q-top,92,0,1803,0.051
"QD, JC, 2C",Q-top,92,0,1840,0.05
"QS, 2S, JC",Q-top,97,2,1789,0.0542
"QS, JH, 2C",Q-top,95,0,1830,0.0519
"QC, JD, 2C",Q-top,104,0,1764,0.059
"QD, 2D, JC",Q-top,108,0,1801,0.06
"2H, QD, JS",Q-top,89,0,1784,0.0499
"2S, QD, JH",Q-top,91,0,1839,0.0495
"QC, JD, 2S",Q-top,110,1,1821,0.0604
"QC, JS, 2C",Q-top,95,1,1825,0.0521
"QS, 2H, JS",Q-top,84,1,1769,0.0475
"QS, 2D, JC",Q-top,95,1,1868,0.0509
"QC, JH, 2C",Q-top,94,3,1798,0.0523
"QS, 2S, JH",Q-top,95,2,1807,0.0526
"QS, JD, 2C",Q-top,93,1,1862,0.0499
"2H, JD, QH",Q-top,104,0,1729,0.0602
"JS, QH, 2C",Q-top,102,1,1797,0.0568
"QD, 2D, JH",Q-top,95,2,1807,0.0526
"QD, JS, 2S",Q-top,94,2,1740,0.054
"QC, JS, 2D",Q-top,82,1,1848,0.0444
"QC, JS, 2S",Q-top,100,0,1838,0.0544
"QD, JH, 2C",Q-top,111,2,1851,0.06
"2S, QH, JC",Q-top,105,1,1815,0.0579
"JD, QH, 2S",Q-top,91,1,1780,0.0511
"QC, 2D, JH",Q-top,120,1,1777,0.0675
"QS, 2D, JD",Q-top,94,1,1758,0.0535
"QS, 2D, JH",Q-top,91,3,1768,0.0515
"2S, QH, JH",Q-top,90,0,1838,0.049
"QC, JD, 2D",Q-top,106,1,1779,0.0596
"QS, JD, 2S",Q-top,114,3,1828,0.0624
"QH, JC, 2C",Q-top,88,1,1807,0.0487
"2H, QD, JD",Q-top,90,0,1840,0.0489
"QS, JS, 2D",Q-top,107,0,1832,0.0584
"2H, QD, JC",Q-top,91,2,1793,0.0508
"QS, 2H, JC",Q-top,113,0,1844,0.0613
"QD, JS, 2D",Q-top,90,0,1828,0.0492
"QH, JH, 2C",Q-top,92,2,1858,0.0495
"QS, 2H, JH",Q-top,83,1,1868,0.0444
"2H, QC, JD",Q-top,91,0,1814,0.0502
"QD, JS, 2C",Q-top,89,1,1760,0.0506
"QS, JS, 2C",Q-top,105,0,1842,0.057
"QD, JD, 2S",Q-top,96,0,1807,0.0531
"2S, QC, JH",Q-top,90,1,1791,0.0503
"2H, QC, JS",Q-top,101,1,1749,0.0577
"2H, JS, QH",Q-top,86,1,1858,0.0463
"2D, QH, JC",Q-top,91,1,1793,0.0508
"QC, 2D, JC",Q-top,84,1,1790,0.0469
"QS, 2H, JD",Q-top,91,0,1801,0.0505
"2H, QC, JH",Q-top,101,1,1838,0.055
"JD, QH, 2C",Q-top,89,2,1778,0.0501
"JS, QH, 2S",Q-top,81,0,1717,0.0472
"2S, QC, JC",Q-top,84,0,1674,0.0502
"2H, QC, JC",Q-top,99,2,1869,0.053
"9S, QC, 10H",Q-top,99,1,1810,0.0547
"QS, 10D, 9D",Q-top,82,1,1851,0.0443
"10H, QH, 9D",Q-top,88,2,1792,0.0491
"QC, 10H, 9H",Q-top,89,0,1824,0.0488
"9S, QC, 10S",Q-top,78,1,1839,0.0424
"QD, 9C, 10H",Q-top,75,0,1852,0.0405
"9C, 10D, QH",Q-top,92,0,1859,0.0495
"QS, 9C, 10H",Q-top,95,0,1818,0.0523
"10D, QH, 9H",Q-top,104,0,1847,0.0563
"QC, 10D, 9D",Q-top,95,0,1829,0.0519
"QD, 10H, 9H",Q-top,95,1,1780,0.0534
"QS, 10H, 9H",Q-top,83,0,1743,0.0476
"10S, QH, 9H",Q-top,98,1,1768,0.0554
"10C, QH, 9D",Q-top,87,0,1816,0.0479
"9C, 10C, QH",Q-top,92,0,1808,0.0509
"9C, QC, 10S",Q-top,88,0,1828,0.0481
"9S, 10C, QH",Q-top,89,1,1789,0.0497
"9S, QC, 10D",Q-top,90,0,1814,0.0496
"QS, 10S, 9D",Q-top,91,2,1803,0.0505
"QC, 9C, 10D",Q-top,102,0,1765,0.0578
"QS, 10C, 9H",Q-top,89,1,1768,0.0503
"QS, 9C, 10D",Q-top,91,1,1809,0.0503
"QC, 10C, 9H",Q-top,89,1,1836,0.0485
"9S, QD, 10D",Q-top,100,0,1784,0.0561
"10H, QH, 9S",Q-top,85,2,1733,0.049
"10H, 9C, QH",Q-top,100,1,1807,0.0553
"QC, 10S, 9D",Q-top,94,0,1814,0.0518
"QC, 10H, 9D",Q-top,93,2,1840,0.0505
"QD, 10D, 9H",Q-top,91,4,1816,0.0501
"10S, 9C, QH",Q-top,96,2,1862,0.0516
"QS, 10D, 9S",Q-top,98,0,1833,0.0535
"QD, 10S, 9D",Q-top,89,1,1857,0.0479
"QD, 10C, 9H",Q-top,86,1,1773,0.0485
"QS, 10C, 9S",Q-top,85,1,1814,0.0469
"9S, QD, 10C",Q-top,84,1,1718,0.0489
"QC, 10D, 9H",Q-top,113,0,1837,0.0615
"QD, 9C, 10D",Q-top,116,2,1735,0.0669
"QC, 9C, 10H",Q-top,86,1,1810,0.0475
"QD, 10H, 9D",Q-top,87,1,1781,0.0488
"QS, 10D, 9H",Q-top,75,0,1876,0.04
"9S, 10S, QH",Q-top,88,0,1817,0.0484
"9S, QC, 10C",Q-top,97,0,1717,0.0565
"QS, 10H, 9S",Q-top,91,1,1812,0.0502
"9S, 10D, QH",Q-top,109,0,1840,0.0592
"QD, 9C, 10C",Q-top,99,1,1844,0.0537
"10D, QH, 9D",Q-top,96,0,1844,0.0521
"QC, 10C, 9D",Q-top,85,0,1802,0.0472
"10S, QH, 9D",Q-top,107,0,1795,0.0596
"QS, 10H, 9D",Q-top,92,1,1817,0.0506
"QC, 10S, 9H",Q-top,100,3,1872,0.0534
"10C, QH, 9H",Q-top,101,1,1816,0.0556
"9S, QD, 10H",Q-top,82,1,1783,0.046
"QD, 10S, 9H",Q-top,102,1,1891,0.0539
"QD, 10C, 9D",Q-top,80,1,1806,0.0443
"QS, 10C, 9D",Q-top,97,0,1831,0.053
"QS, 10S, 9H",Q-top,99,0,1886,0.0525
"9S, QD, 10S",Q-top,115,2,1801,0.0639
"QS, 9C, 10C",Q-top,98,2,1848,0.053
"QS, 10S, 9C",Q-top,88,1,1847,0.0476
"QD, 10S, 9C",Q-top,112,1,1827,0.0613
"QD, 10S, 8D",Q-top,103,1,1904,0.0541
"QS, 8D, 10S",Q-top,96,0,1803,0.0532
"QS, 10S, 8C",Q-top,107,1,1821,0.0588
"QD, 10S, 8C",Q-top,108,1,1810,0.0597
"QS, 10H, 8S",Q-top,97,2,1825,0.0532
"10C, QH, 8C",Q-top,85,1,1679,0.0506
"QC, 10S, 8C",Q-top,111,1,1820,0.061
"8D, QC, 10S",Q-top,94,1,1869,0.0503
"8D, 10C, QH",Q-top,91,1,1886,0.0483
"8D, QC, 10D",Q-top,88,1,1837,0.0479
"8H, 10C, QH",Q-top,110,3,1803,0.061
"QC, 10D, 8S",Q-top,91,1,1870,0.0487
"10H, QH, 8C",Q-top,91,2,1777,0.0512
"QS, 10D, 8C",Q-top,91,3,1887,0.0482
"10C, QH, 8S",Q-top,92,3,1813,0.0507
"QC, 10S, 8S",Q-top,105,1,1779,0.059
"8H, QC, 10D",Q-top,98,2,1842,0.0532
"QC, 10C, 8S",Q-top,77,0,1797,0.0428
"QS, 8H, 10H",Q-top,88,1,1774,0.0496
"QC, 10D, 8C",Q-top,102,0,1810,0.0564
"8H, 10D, QH",Q-top,101,1,1767,0.0572
"QD, 10C, 8C",Q-top,88,0,1772,0.0497
"QS, 8D, 10C",Q-top,91,1,1789,0.0509
"QD, 10D, 8C",Q-top,80,0,1774,0.0451
"QD, 10S, 8H",Q-top,92,0,1829,0.0503
"10H, 8D, QH",Q-top,93,3,1831,0.0508
"10H, QH, 8S",Q-top,95,1,1843,0.0515
"QS, 10D, 8S",Q-top,110,1,1874,0.0587
"QS, 8D, 10D",Q-top,98,1,1782,0.055
"8D, 10S, QH",Q-top,87,0,1844,0.0472
"10S, QH, 8S",Q-top,98,0,1844,0.0531
"QD, 10H, 8H",Q-top,99,0,1834,0.054
"QS, 10C, 8C",Q-top,110,0,1799,0.0611
"QD, 10C, 8S",Q-top,82,1,1814,0.0452
"QD, 8D, 10C",Q-top,97,1,1763,0.055
"QS, 8H, 10S",Q-top,108,1,1833,0.0589
"QS, 8H, 10C",Q-top,90,2,1779,0.0506
"QD, 10C, 8H",Q-top,91,1,1770,0.0514
"QC, 10H, 8S",Q-top,81,3,1785,0.0454
"QD, 10D, 8S",Q-top,88,0,1850,0.0476
"8D, QC, 10C",Q-top,97,0,1843,0.0526
"10S, QH, 8C",Q-top,86,0,1775,0.0485
"QD, 10H, 8C",Q-top,97,0,1823,0.0532
"10D, QH, 8C",Q-top,83,0,1854,0.0448
"QS, 10H, 8C",Q-top,103,1,1843,0.0559
"QD, 8D, 10H",Q-top,95,1,1745,0.0544
"10D, QH, 8S",Q-top,108,0,1785,0.0605
"QS, 8D, 10H",Q-top,89,1,1749,0.0509
"8D, 10D, QH",Q-top,81,1,1820,0.0445
"QS, 10C, 8S",Q-top,67,2,1796,0.0373
"8H, QC, 10H",Q-top,80,0,1775,0.0451
"QS, 8H, 10D",Q-top,97,1,1806,0.0537
"QD, 10D, 8H",Q-top,86,2,1839,0.0468
"QD, 10S, 8S",Q-top,110,0,1912,0.0575
"8D, QC, 10H",Q-top,78,2,1794,0.0435
"QC, 10H, 8C",Q-top,77,0,1768,0.0436
"QD, 10H, 8S",Q-top,102,0,1881,0.0542
"8H, 10S, QH",Q-top,92,1,1818,0.0506
"8H, QC, 10C",Q-top,68,0,1761,0.0386
"8H, QC, 10S",Q-top,89,5,1793,0.0496
"QS, 7C, 10C",Q-top,94,1,1839,0.0511
"7S, QC, 10D",Q-top,111,0,1825,0.0608
"QD, 10S, 7H",Q-top,93,2,1811,0.0514
"QC, 10D, 7D",Q-top,87,0,1811,0.048
"QD, 10H, 7H",Q-top,75,0,1754,0.0428
"QD, 10C, 7S",Q-top,95,0,1775,0.0535
"QD, 7C, 10D",Q-top,94,0,1885,0.0499
"7S, 10S, QH",Q-top,102,1,1879,0.0543
"10H, QH, 7D",Q-top,110,0,1798,0.0612
"QS, 10D, 7D",Q-top,96,1,1837,0.0523
"QS, 10S, 7D",Q-top,88,2,1789,0.0492
"7S, 10D, QH",Q-top,97,0,1779,0.0545
"QS, 7S, 10H",Q-top,86,0,1793,0.048
"QD, 10H, 7S",Q-top,89,3,1834,0.0485
"10D, QH, 7H",Q-top,74,3,1831,0.0404
"QS, 10H, 7H",Q-top,96,0,1838,0.0522
"7C, QC, 10D",Q-top,86,2,1855,0.0464
"7C, 10C, QH",Q-top,99,2,1801,0.055
"7C, QC, 10S",Q-top,82,1,1826,0.0449
"QC, 10C, 7H",Q-top,96,1,1846,0.052
"10S, QH, 7H",Q-top,96,3,1759,0.0546
"10C, QH, 7D",Q-top,86,2,1785,0.0482
"7S, QC, 10C",Q-top,98,0,1853,0.0529
"7S, QC, 10S",Q-top,96,2,1794,0.0535
"7S, 10C, QH",Q-top,97,2,1786,0.0543
"QD, 10S, 7D",Q-top,85,2,1813,0.0469
"QD, 10C, 7H",Q-top,107,1,1834,0.0583
"QS, 10C, 7H",Q-top,77,1,1878,0.041
"QS, 10S, 7C",Q-top,98,3,1790,0.0547
"7C, QD, 10S",Q-top,100,0,1813,0.0552
"QD, 10H, 7D",Q-top,74,2,1706,0.0434
"7S, QC, 10H",Q-top,86,0,1831,0.047
"QD, 10D, 7S",Q-top,78,2,1858,0.042
"QC, 10S, 7D",Q-top,90,0,1785,0.0504
"QS, 10D, 7H",Q-top,83,2,1831,0.0453
"QD, 10D, 7H",Q-top,93,0,1748,0.0532
"7C, QC, 10H",Q-top,77,0,1773,0.0434
"QC, 10H, 7D",Q-top,84,2,1857,0.0452
"10D, QH, 7D",Q-top,104,0,1768,0.0588
"QS, 10H, 7D",Q-top,95,2,1761,0.0539
"QD, 7C, 10H",Q-top,97,0,1829,0.053
"QS, 7C, 10H",Q-top,94,1,1811,0.0519
"QC, 10D, 7H",Q-top,103,0,1868,0.0551
"10C, QH, 7H",Q-top,97,0,1856,0.0523
"10H, 7S, QH",Q-top,94,3,1774,0.053
"7C, 10D, QH",Q-top,69,1,1776,0.0389
"QS, 7S, 10D",Q-top,115,0,1785,0.0644
"QD, 10C, 7D",Q-top,70,0,1796,0.039
"QS, 10C, 7D",Q-top,88,1,1815,0.0485
"QD, 7C, 10C",Q-top,93,2,1815,0.0512
"QS, 10S, 7H",Q-top,100,2,1765,0.0567
"QD, 10S, 7S",Q-top,67,0,1794,0.0373
"QS, 7S, 10C",Q-top,94,2,1855,0.0507
"QC, 10S, 7H",Q-top,90,0,1815,0.0496
"7C, 10S, QH",Q-top,101,1,1789,0.0565
"QC, 10C, 7D",Q-top,84,4,1795,0.0468
"10S, QH, 7D",Q-top,96,1,1860,0.0516
"QS, 7C, 10D",Q-top,101,0,1752,0.0576
"QC, 10H, 7H",Q-top,97,0,1790,0.0542
"10H, 7C, QH",Q-top,98,1,1872,0.0524
"QD, 10H, 6H",Q-top,81,1,1892,0.0428
"QS, 10C, 6S",Q-top,81,1,1757,0.0461
"6S, QD, 10C",Q-top,89,2,1780,0.05
"6C, 10C, QH",Q-top,87,2,1835,0.0474
"QC, 10S, 6C",Q-top,75,1,1793,0.0418
"QD, 10S, 6H",Q-top,96,2,1817,0.0528
"10C, QH, 6H",Q-top,101,1,1850,0.0546
"QS, 10S, 6C",Q-top,103,0,1861,0.0553
"QD, 10S, 6C",Q-top,94,0,1914,0.0491
"6S, 10S, QH",Q-top,82,0,1787,0.0459
"6S, QC, 10C",Q-top,88,2,1800,0.0489
"6S, 10D, QH",Q-top,94,1,1803,0.0521
"QS, 10H, 6S",Q-top,83,0,1821,0.0456
"10H, 6C, QH",Q-top,93,2,1766,0.0527
"QS, 10S, 6D",Q-top,87,0,1821,0.0478
"QS, 6C, 10D",Q-top,101,1,1819,0.0555
"QS, 10S, 6H",Q-top,91,3,1841,0.0494
"QD, 10D, 6H",Q-top,79,1,1829,0.0432
"QS, 10D, 6H",Q-top,107,1,1872,0.0572
"10H, QH, 6D",Q-top,94,1,1860,0.0505
"QS, 10D, 6D",Q-top,96,2,1770,0.0542
"6S, QD, 10H",Q-top,112,5,1860,0.0602
"QD, 6C, 10D",Q-top,78,0,1778,0.0439
"QC, 10D, 6H",Q-top,81,1,1814,0.0447
"6S, QD, 10S",Q-top,95,3,1791,0.053
"QC, 6C, 10D",Q-top,94,2,1856,0.0506
"QC, 10S, 6D",Q-top,91,2,1794,0.0507
"6S, QC, 10H",Q-top,80,2,1726,0.0463
"10S, QH, 6H",Q-top,112,2,1747,0.0641
"QC, 10C, 6H",Q-top,81,0,1825,0.0444
"6S, QC, 10S",Q-top,84,2,1749,0.048
"QC, 10H, 6D",Q-top,88,1,1778,0.0495
"QD, 6C, 10C",Q-top,93,0,1824,0.051
"10S, 6C, QH",Q-top,84,1,1780,0.0472
"10D, QH, 6D",Q-top,88,2,1796,0.049
"QS, 10H, 6D",Q-top,100,1,1800,0.0556
"QS, 10C, 6H",Q-top,87,1,1846,0.0471
"QD, 10C, 6H",Q-top,91,1,1873,0.0486
"10C, QH, 6D",Q-top,101,3,1795,0.0563
"10S, QH, 6D",Q-top,79,1,1766,0.0447
"QC, 10C, 6D",Q-top,95,1,1796,0.0529
"6S, 10C, QH",Q-top,99,0,1829,0.0541
"QS, 6C, 10C",Q-top,105,1,1821,0.0577
"QC, 6C, 10H",Q-top,68,0,1795,0.0379
"6S, QC, 10D",Q-top,79,0,1765,0.0448
"10D, QH, 6H",Q-top,95,2,1814,0.0524
"QS, 10H, 6H",Q-top,89,0,1801,0.0494
"QD, 10H, 6D",Q-top,101,2,1777,0.0568
"QC, 10D, 6D",Q-top,102,2,1838,0.0555
"QC, 10H, 6H",Q-top,86,0,1854,0.0464
"6S, QD, 10D",Q-top,95,1,1812,0.0524
"QS, 10D, 6S",Q-top,85,0,1849,0.046
"10H, QH, 6S",Q-top,84,2,1842,0.0456
"6C, 10D, QH",Q-top,86,0,1761,0.0488
"QC, 10S, 6H",Q-top,75,2,1722,0.0436
"QD, 6C, 10H",Q-top,76,2,1785,0.0426
"QS, 6C, 10H",Q-top,82,1,1852,0.0443
"QS, 10C, 6D",Q-top,100,1,1745,0.0573
"QD, 10C, 6D",Q-top,80,0,1726,0.0463
"QD, 10S, 6D",Q-top,78,1,1815,0.043
"QD, 5H, 10C",Q-top,88,1,1831,0.0481
"QD, 10S, 5D",Q-top,102,2,1830,0.0557
"5S, QC, 10H",Q-top,70,0,1805,0.0388
"QD, 10H, 5D",Q-top,90,1,1801,0.05
"QC, 10D, 5H",Q-top,77,0,1792,0.043
"10S, QH, 5C",Q-top,106,0,1774,0.0598
"10C, QH, 5C",Q-top,74,1,1847,0.0401
"QC, 10S, 5C",Q-top,79,0,1870,0.0422
"QS, 5H, 10D",Q-top,93,0,1763,0.0528
"QS, 5S, 10H",Q-top,83,2,1729,0.048
"5S, QD, 10H",Q-top,108,2,1747,0.0618
"5S, 10S, QH",Q-top,94,0,1840,0.0511
"5S, 10D, QH",Q-top,90,3,1802,0.0499
"QS, 5H, 10C",Q-top,82,0,1739,0.0472
"QS, 10S, 5H",Q-top,88,1,1798,0.0489
"QD, 10S, 5H",Q-top,80,1,1844,0.0434
"10D, QH, 5D",Q-top,84,1,1822,0.0461
"QS, 10H, 5D",Q-top,89,1,1824,0.0488
"QC, 10C, 5D",Q-top,97,3,1797,0.054
"10S, QH, 5D",Q-top,94,1,1775,0.053
"QS, 5S, 10C",Q-top,88,0,1831,0.0481
"QD, 5H, 10D",Q-top,102,0,1809,0.0564
"QC, 10H, 5H",Q-top,92,3,1855,0.0496
"5S, QC, 10C",Q-top,105,0,1767,0.0594
"QD, 10C, 5D",Q-top,75,2,1883,0.0398
"QS, 10C, 5D",Q-top,82,2,1806,0.0454
"5S, QD, 10D",Q-top,83,3,1789,0.0464
"QC, 10D, 5C",Q-top,83,3,1807,0.0459
"QD, 10H, 5C",Q-top,85,2,1822,0.0467
"QS, 10H, 5C",Q-top,85,0,1818,0.0468
"5H, 10C, QH",Q-top,81,2,1830,0.0443
"QC, 10S, 5H",Q-top,93,2,1894,0.0491
"10D, QH, 5C",Q-top,86,0,1942,0.0443
"QC, 10C, 5H",Q-top,91,0,1817,0.0501
"5S, QD, 10C",Q-top,95,0,1853,0.0513
"10H, QH, 5D",Q-top,92,0,1800,0.0511
"QS, 10D, 5D",Q-top,75,1,1841,0.0407
"5S, QC, 10D",Q-top,94,1,1840,0.0511
"QS, 10S, 5C",Q-top,71,1,1878,0.0378
"QD, 10S, 5C",Q-top,75,4,1828,0.041
"QD, 10C, 5C",Q-top,93,2,1811,0.0514
"10H, 5S, QH",Q-top,87,2,1891,0.046
"QS, 5S, 10D",Q-top,89,1,1786,0.0498
"QC, 10D, 5D",Q-top,103,1,1782,0.0578
"10C, QH, 5D",Q-top,94,0,1757,0.0535
"10S, QH, 5H",Q-top,97,2,1873,0.0518
"QC, 10H, 5C",Q-top,71,3,1820,0.039
"10H, QH, 5C",Q-top,97,0,1841,0.0527
"QS, 10D, 5C",Q-top,85,1,1858,0.0457
"5S, QC, 10S",Q-top,81,1,1848,0.0438
"5S, 10C, QH",Q-top,94,4,1747,0.0538
"QS, 10C, 5C",Q-top,93,0,1759,0.0529
"QS, 10S, 5D",Q-top,101,0,1840,0.0549
"QD, 5H, 10H",Q-top,88,2,1805,0.0488
"QS, 5H, 10H",Q-top,83,2,1789,0.0464
"5H, 10D, QH",Q-top,90,4,1839,0.0489
"QC, 10S, 5D",Q-top,84,0,1826,0.046
"5S, QD, 10S",Q-top,79,0,1841,0.0429
"QD, 10D, 5C",Q-top,97,0,1833,0.0529
"QC, 10H, 5D",Q-top,93,1,1852,0.0502
"QS, 10S, 4C",Q-top,72,0,1823,0.0395
"4H, QC, 10H",Q-top,82,1,1704,0.0481
"4H, QC, 10S",Q-top,92,0,1741,0.0528
"QS, 4S, 10C",Q-top,75,0,1801,0.0416
"4C, 10D, QH",Q-top,85,2,1830,0.0464
"QC, 10C, 4D",Q-top,96,2,1839,0.0522
